elev,xcoord,ycoord,id,dist,dist_total
2700.49,-119.390185,37.980788,3706,1010.943557733,2730967.3664668
2748.96,-119.38313,37.989055,3707,987.950290275,2731955.31675707
2745.49,-119.378796,37.997269,3708,755.509934605,2732710.82669168
2614.87,-119.376594,38.003848,3709,402.168944256,2733112.99563593
2601.87,-119.381105,38.00447,3710,402.168944256,2733515.16458019
2671.41,-119.389556,38.00637,3711,635.398049862,2734150.56263005
2806.94,-119.39638,38.008272,3712,635.398049862,2734785.96067991
2892.24,-119.402337,38.003326,3713,758.383763643,2735544.34444356
2907.11,-119.413727,37.996828,3714,414.835651339,2735959.1800949
2924.35,-119.416496,37.999856,3715,414.83565134,2736374.01574624
2818.26,-119.415719,38.005382,3716,511.051957065,2736885.0677033
2674.33,-119.414881,38.009938,3717,343.269508717,2737228.33721202
2584.09,-119.415686,38.012965,3718,343.269508717,2737571.60672073
2572.95,-119.424549,38.006234,3719,615.203661824,2738186.81038256
2667.46,-119.430861,38.003831,3720,562.20732435,2738749.01770691
2734.57,-119.436753,38.005811,3721,562.20732435,2739311.22503126
2771.23,-119.443442,38.012144,3722,726.987951734,2740038.21298299
2857.86,-119.447588,38.017813,3723,462.233084768,2740500.44606776
2972.62,-119.452755,38.018606,3724,462.233084768,2740962.67915253
3060.45,-119.459513,38.015976,3725,661.33746048,2741624.01661301
2967.75,-119.471435,38.010635,3726,407.59247372,2742031.60908673
2874.61,-119.475448,38.00879,3727,407.59247372,2742439.20156045
2817.74,-119.480645,38.009737,3728,468.305440219,2742907.50700067
2829.9,-119.488978,38.010761,3729,447.005790878,2743354.51279155
2855.83,-119.492907,38.008201,3730,447.005790878,2743801.51858242
2854.44,-119.497458,38.006393,3731,448.352618848,2744249.87120127
2721.25,-119.49736,38.010432,3732,448.352618849,2744698.22382012
2610.64,-119.501165,38.014605,3733,571.148756249,2745269.37257637
2531.92,-119.507006,38.01616,3734,541.166150609,2745810.53872698
2445.31,-119.514402,38.018069,3735,443.322544598,2746253.86127158
2345.69,-119.518477,38.020427,3736,443.322544598,2746697.18381617
2335.63,-119.522605,38.025216,3737,583.227212445,2747280.41102862
2464.04,-119.527115,38.029074,3738,583.227212445,2747863.63824106
2558.86,-119.532026,38.032641,3739,444.22088191,2748307.85912297
2668.67,-119.530317,38.036408,3740,444.22088191,2748752.08000488
2744.78,-119.525814,38.039662,3741,535.510033773,2749287.59003866
2768.73,-119.52193,38.04529,3742,594.758064457,2749882.34810311
2737.69,-119.51937,38.050251,3743,594.758064457,2750477.10616757
2645.76,-119.526054,38.050018,3744,637.547592461,2751114.65376003
2656.56,-119.533406,38.047208,3745,660.677457567,2751775.3312176
2567.72,-119.540908,38.046725,3746,660.677457567,2752436.00867517
2543.03,-119.551435,38.044828,3747,852.380693669,2753288.38936884
2472.18,-119.561107,38.045515,3748,852.380693669,2754140.7700625
2437.33,-119.5725,38.044135,3749,661.717547506,2754802.48761001
2504.82,-119.579783,38.045675,3750,535.038998404,2755337.52660841
2606.44,-119.583239,38.049646,3751,525.888782274,2755863.41539069
2596.02,-119.584569,38.054265,3752,450.830407043,2756314.24579773
2427.48,-119.585785,38.058211,3753,450.830407044,2756765.07620478
2367.63,-119.592895,38.058418,3754,425.454279018,2757190.53048379
2437.7,-119.59768,38.059035,3755,425.454279018,2757615.98476281
2501.65,-119.60599,38.059285,3756,590.978691127,2758206.96345394
2619.43,-119.612286,38.057398,3757,526.39026358,2758733.35371752
2712.46,-119.61828,38.057576,3758,503.352737846,2759236.70645536
2595.22,-119.621484,38.061337,3759,503.352737846,2759740.05919321
2560.65,-119.62465,38.065887,3760,576.414325055,2760316.47351827
2485.85,-119.635039,38.06923,3761,693.72735273,2761010.200871
2424.41,-119.642814,38.070361,3762,815.261035008,2761825.461906
2456.32,-119.645086,38.077482,3763,815.261035008,2762640.72294101
2475.26,-119.63613,38.080924,3764,968.662288175,2763609.38522919
2497.5,-119.633348,38.089369,3765,968.662288175,2764578.04751736
2541.69,-119.629471,38.099028,3766,1124.742426819,2765702.78994418
2546.59,-119.624778,38.11165,3767,1359.77495273,2767062.56489691
2596.04,-119.622447,38.123762,3768,1023.690244715,2768086.25514163
2637.4,-119.62002,38.132783,3769,1023.690244715,2769109.94538634
2655.92,-119.613897,38.144553,3770,1078.288451714,2770188.23383806
2697.42,-119.608238,38.153178,3771,1078.288451714,2771266.52228977
2750.71,-119.604576,38.162894,3772,858.335383784,2772124.85767355
2850.4,-119.600816,38.170034,3773,858.335383784,2772983.19305734
2866.03,-119.588382,38.178694,3774,963.787075287,2773946.98013262
2903.65,-119.578809,38.18297,3775,640.612268452,2774587.59240108
2864.24,-119.572619,38.186042,3776,432.359416264,2775019.95181734
2803.69,-119.569585,38.189114,3777,432.359416264,2775452.3112336
2768.27,-119.57002,38.193764,3778,517.513614861,2775969.82484847
2760.59,-119.567617,38.202336,3779,798.435056542,2776768.25990501
2726.88,-119.57501,38.206544,3780,915.66958492,2777683.92948993
2708.23,-119.575436,38.214787,3781,665.015653089,2778348.94514302
2717.59,-119.581376,38.218519,3782,665.015653089,2779013.96079611
2635.01,-119.577326,38.224925,3783,752.59292894,2779766.55372505
2613.55,-119.580906,38.231089,3784,752.59292894,2780519.14665399
2620.3,-119.576761,38.244526,3785,728.045858021,2781247.19251201
2673.21,-119.580765,38.250275,3786,728.045858021,2781975.23837003
2752.25,-119.592734,38.252966,3787,1007.575123802,2782982.81349383
2804.22,-119.604244,38.253104,3788,1007.575123802,2783990.38861763
2967.71,-119.614171,38.246106,3789,1137.390385002,2785127.77900263
3170.17,-119.617198,38.25607,3790,1100.862481706,2786228.64148434
3195.67,-119.622287,38.26514,3791,1100.862481706,2787329.50396604
3210.57,-119.635705,38.272829,3792,1507.073553308,2788836.57751935
3300.47,-119.643039,38.285114,3793,1215.230368249,2790051.8078876
3255.74,-119.63779,38.29525,3794,1023.130728512,2791074.93861611
3270.98,-119.645167,38.302403,3795,1023.130728513,2792098.06934463
3255.83,-119.644863,38.31914,3796,638.762477674,2792736.8318223
3141.6,-119.637737,38.317878,3797,502.938427423,2793239.77024972
3010.29,-119.637952,38.322405,3798,502.938427423,2793742.70867715
2943.81,-119.637789,38.328239,3799,52.71334703,2793795.42202418
2944.45,-119.637271,38.327996,3800,52.71334703,2793848.13537121
2948.27,-119.635423,38.338264,3801,874.073974013,2794722.20934522
3061.04,-119.638473,38.345763,3802,499.279618928,2795221.48896415
3154.83,-119.632839,38.346501,3803,499.279618928,2795720.76858308
3206.17,-119.624808,38.345844,3804,705.831526557,2796426.60010963
3163.44,-119.624424,38.357384,3805,572.55903176,2796999.15914139
3079.53,-119.625461,38.362477,3806,572.55903176,2797571.71817315
2909.69,-119.631191,38.370754,3807,870.850984611,2798442.56915776
2826.24,-119.636386,38.377449,3808,870.850984611,2799313.42014238
2692.86,-119.645378,38.388483,3809,885.860500283,2800199.28064266
2641.58,-119.653049,38.393702,3810,865.125017628,2801064.40566029
2590.79,-119.657533,38.400651,3811,865.125017628,2801929.53067791
2486.54,-119.66505,38.41026,3812,761.080616872,2802690.61129479
2599.88,-119.670405,38.415669,3813,697.987240991,2803388.59853578
2708.3,-119.674195,38.421205,3814,697.987240991,2804086.58577677
2649.85,-119.680897,38.429297,3815,1007.284621451,2805093.87039822
2616.15,-119.679649,38.438318,3816,754.422007658,2805848.29240588
2701.98,-119.687298,38.44148,3817,754.422007658,2806602.71441354
2623.55,-119.696577,38.44296,3818,870.949650983,2807473.66406452
2724.88,-119.7024,38.449331,3819,266.234321628,2807739.89838615
2811.04,-119.704341,38.451181,3820,266.234321628,2808006.13270778
2808.8,-119.716906,38.448723,3821,695.604986437,2808701.73769421
2785.89,-119.723658,38.452051,3822,695.604986437,2809397.34268065
2808.77,-119.726883,38.460856,3823,802.896629845,2810200.23931049
2780.56,-119.722951,38.467395,3824,802.896629846,2811003.13594034
2739.2,-119.728947,38.473975,3825,898.502903637,2811901.63884398
2720.01,-119.73499,38.480962,3826,351.891414718,2812253.5302587
2641.55,-119.739019,38.481101,3827,351.891414718,2812605.42167341
2536.04,-119.744165,38.480148,3828,461.313525094,2813066.73519851
2539.71,-119.751086,38.483135,3829,546.00589911,2813612.74109762
2583.6,-119.754839,38.487071,3830,546.00589911,2814158.74699673
2665.37,-119.761306,38.492083,3831,792.386678468,2814951.13367519
2571.74,-119.770326,38.498695,3832,621.142882872,2815572.27655807
2641.55,-119.770857,38.504275,3833,621.142882872,2816193.41944094
2744.74,-119.77642,38.508537,3834,677.703521077,2816871.12296202
2845.43,-119.779663,38.518533,3835,677.013141637,2817548.13610365
2772.63,-119.775214,38.523531,3836,677.013141637,2818225.14924529
2663.66,-119.777081,38.532118,3837,440.237100257,2818665.38634555
2575.11,-119.781547,38.533968,3838,440.237100257,2819105.6234458
2536.44,-119.786224,38.535827,3839,457.032015657,2819562.65546146
2615,-119.791171,38.541903,3840,447.600970418,2820010.25643188
2667.97,-119.796216,38.542651,3841,447.600970418,2820457.8574023
2685.33,-119.80381,38.545909,3842,573.73412673,2821031.59152903
2687.03,-119.809964,38.547741,3843,573.73412673,2821605.32565576
2685.64,-119.817835,38.5532,3844,915.420096541,2822520.7457523
2660.07,-119.830847,38.555358,3845,833.313077433,2823354.05882973
2679.42,-119.831284,38.562857,3846,833.313077434,2824187.37190717
2656,-119.828035,38.572411,3847,981.2168759,2825168.58878307
2646.03,-119.831751,38.580755,3848,551.052295791,2825719.64107886
2571.21,-119.831884,38.585718,3849,551.052295791,2826270.69337465
2551.36,-119.825947,38.58906,3850,632.21172,2826902.90509465
2584.19,-119.821046,38.59326,3851,376.318240532,2827279.22333518
2480.49,-119.821674,38.596614,3852,376.318240532,2827655.54157571
2570.81,-119.816583,38.603518,3853,695.291980371,2828350.83355608
2592.66,-119.82197,38.60814,3854,537.263301127,2828888.09685721
2573.36,-119.827059,38.610875,3855,537.263301127,2829425.36015834
2616.65,-119.83241,38.61709,3856,590.657762035,2830016.01792037
2494.43,-119.839048,38.618181,3857,562.780471027,2830578.7983914
2498.69,-119.84498,38.620192,3858,562.780471027,2831141.57886243
2400.58,-119.851498,38.617891,3859,622.468132325,2831764.04699475
2457.72,-119.859557,38.611311,3860,889.337948459,2832653.38494321
2436.83,-119.869126,38.608516,3861,889.337948459,2833542.72289167
2404.02,-119.87895,38.604965,3862,942.137082364,2834484.85997403
2377.87,-119.890115,38.610537,3863,614.004602243,2835098.86457628
2413.29,-119.895741,38.61387,3864,614.004602242,2835712.86917852
2412.7,-119.902405,38.619292,3865,836.127504996,2836548.99668351
2483.82,-119.910541,38.625171,3866,590.834028435,2837139.83071195
2566.37,-119.917313,38.624844,3867,590.834028435,2837730.66474038
2603.87,-119.922697,38.629095,3868,665.201622372,2838395.86636276
2684.7,-119.928988,38.636971,3869,1031.725727822,2839427.59209058
2738.72,-119.942544,38.641009,3870,1249.043667354,2840676.63575793
2654.11,-119.952348,38.649224,3871,877.485166584,2841554.12092452
2704.67,-119.959261,38.654977,3872,877.485166584,2842431.6060911
2723.29,-119.969275,38.65984,3873,762.452531634,2843194.05862273
2599.67,-119.974896,38.665108,3874,705.017282112,2843899.07590485
2536.96,-119.977458,38.671133,3875,705.017282112,2844604.09318696
2658.14,-119.974352,38.680831,3876,1109.978775383,2845714.07196234
2747.99,-119.985239,38.683403,3877,812.312863159,2846526.3848255
2658.98,-119.992578,38.687926,3878,812.312863159,2847338.69768866
2611.58,-119.990751,38.696819,3879,999.922808475,2848338.62049713
2604.93,-120.001062,38.698816,3880,839.678636763,2849178.2991339
2674.29,-120.004208,38.705967,3881,839.678636762,2850017.97777066
2574.53,-120.007392,38.715981,3882,1145.63015346,2851163.60792412
2548.8,-120.015337,38.725077,3883,1223.518757579,2852387.1266817
2533.99,-120.025375,38.736014,3884,630.807797647,2853017.93447934
2619.66,-120.031807,38.738643,3885,628.471112313,2853646.40559166
2624.23,-120.03494,38.743745,3886,628.471112313,2854274.87670397
2676.67,-120.04392,38.741546,3887,817.989636654,2855092.86634062
2738.99,-120.049003,38.749657,3888,918.258140669,2856011.12448129
2729.89,-120.051282,38.757734,3889,749.33977859,2856760.46425988
2638.18,-120.047342,38.763738,3890,749.33977859,2857509.80403847
2636.73,-120.051226,38.774435,3891,813.331422897,2858323.13546137
2616.15,-120.046317,38.780673,3892,653.24863262,2858976.38409399
2623.37,-120.043892,38.786243,3893,453.74905498,2859430.13314897
2485.53,-120.039688,38.788668,3894,453.74905498,2859883.88220395
2393.72,-120.035787,38.795787,3895,562.19411649,2860446.07632044
2289.46,-120.036906,38.800775,3896,562.19411649,2861008.27043693
2303.93,-120.033076,38.806573,3897,724.545078252,2861732.81551518
2250.64,-120.034672,38.81639,3898,1046.050114834,2862778.86563002
2226.14,-120.038877,38.82522,3899,425.484219899,2863204.34984992
2289.44,-120.041303,38.82855,3900,425.484219899,2863629.83406982
2294.45,-120.042458,38.833343,3901,188.666763929,2863818.50083374
2263.57,-120.043948,38.83458,3902,188.666763929,2864007.16759767
2280.06,-120.055227,38.842144,3903,1025.007236243,2865032.17483392
2289.53,-120.066264,38.845423,3904,1025.007236243,2866057.18207016
2280.42,-120.079466,38.847643,3905,969.508163076,2867026.69023324
2369.72,-120.090574,38.848547,3906,969.508163076,2867996.19839631
2479.88,-120.101924,38.852162,3907,1063.871108854,2869060.06950517
2528.23,-120.113711,38.856565,3908,1133.914177529,2870193.9836827
2495.74,-120.127484,38.863502,3909,1149.540231688,2871343.52391438
2485.9,-120.138583,38.869153,3910,1035.94953032,2872379.4734447
2466.21,-120.146155,38.877412,3911,931.682125299,2873311.15557
2414.64,-120.135461,38.87816,3912,1035.94953032,2874347.10510032
2375.18,-120.125795,38.878108,3913,794.070132709,2875141.17523303
2343.18,-120.121548,38.884444,3914,506.992585444,2875648.16781847
2428.19,-120.116658,38.886944,3915,437.351431786,2876085.51925026
2550.36,-120.117092,38.890869,3916,437.351431786,2876522.87068205
2687.39,-120.133937,38.901244,3917,538.220766981,2877061.09144903
2788.67,-120.138853,38.904202,3918,538.220766981,2877599.31221601
2794.42,-120.133142,38.911474,3919,612.040229789,2878211.3524458
2637.17,-120.138793,38.914776,3920,612.040229789,2878823.39267559
2532.85,-120.14966,38.91991,3921,746.684367704,2879570.07704329
2525.15,-120.156214,38.924272,3922,746.684367704,2880316.761411
2464.43,-120.151754,38.932178,3923,576.811446116,2880893.57285711
2402.89,-120.155224,38.936611,3924,513.192061558,2881406.76491867
2429.02,-120.156579,38.941111,3925,513.192061558,2881919.95698023
2476.97,-120.162909,38.94818,3926,957.695010255,2882877.65199048
2377.85,-120.168219,38.955745,3927,957.695010255,2883835.34700074
2338.46,-120.171466,38.965466,3928,838.652482268,2884673.999483
2425.68,-120.175041,38.972486,3929,838.652482269,2885512.65196527
2466.93,-120.185161,38.981538,3930,1333.742516765,2886846.39448204
2386.61,-120.19286,38.992967,3931,1268.085695692,2888114.48017773
2342.82,-120.20201,39.001883,3932,1268.085695692,2889382.56587342
2303.91,-120.214015,39.012698,3933,1298.479079245,2890681.04495267
2261.05,-120.212834,39.024358,3934,873.935498334,2891554.980451
2186.58,-120.215056,39.032037,3935,873.935498334,2892428.91594934
2142.3,-120.23082,39.032168,3936,899.133959764,2893328.0499091
2160.31,-120.238205,39.037862,3937,899.133959764,2894227.18386886
2111.39,-120.245953,39.045552,3938,920.76857093,2895147.95243979
2158.99,-120.246357,39.05384,3939,878.323673131,2896026.27611293
2205.22,-120.249984,39.061229,3940,878.323673131,2896904.59978606
2238.5,-120.242246,39.067035,3941,929.501139075,2897834.10092513
2311.42,-120.233934,39.074126,3942,998.973573692,2898833.07449882
2410.72,-120.243649,39.078987,3943,926.66219607,2899759.73669489
2508.99,-120.246119,39.087109,3944,485.947407447,2900245.68410234
2437.47,-120.244754,39.091355,3945,485.947407446,2900731.63150979
2375.19,-120.240669,39.09858,3946,513.098295014,2901244.7298048
2434.11,-120.23431,39.103235,3947,340.139455893,2901584.86926069
2511.63,-120.238199,39.102782,3948,340.139455893,2901925.00871659
2543.43,-120.237701,39.11156,3949,975.463370288,2902900.47208687
2541.92,-120.247158,39.123781,3950,1312.231325802,2904212.70341268
2530.17,-120.244821,39.13546,3951,1312.231325803,2905524.93473848
2553.77,-120.248753,39.152479,3952,1553.047492339,2907077.98223082
2470.85,-120.255308,39.165504,3953,601.205415893,2907679.18764671
2363.58,-120.253246,39.170676,3954,407.815001811,2908087.00264852
2263.43,-120.25732,39.17253,3955,407.815001811,2908494.81765033
2198.36,-120.263845,39.167514,3956,792.506831196,2909287.32448153
2171.83,-120.272412,39.170869,3957,828.771271852,2910116.09575338
2230.19,-120.281457,39.175577,3958,809.215949111,2910925.31170249
2361.74,-120.286599,39.181669,3959,770.957161543,2911696.26886403
2465.4,-120.286188,39.188606,3960,656.44993363,2912352.71879766
2571.4,-120.283515,39.194141,3961,648.838570015,2913001.55736768
2533.7,-120.281481,39.199767,3962,648.838570015,2913650.39593769
2500.8,-120.276259,39.20663,3963,885.433172799,2914535.82911049
2429.1,-120.277323,39.217561,3964,774.632608887,2915310.46171938
2325.5,-120.276637,39.224518,3965,752.577403845,2916063.03912322
2365.14,-120.277128,39.231286,3966,752.577403846,2916815.61652707
2442.19,-120.28255,39.239069,3967,419.35129212,2917234.96781919
2579.02,-120.280036,39.242301,3968,419.35129212,2917654.31911131
2580.32,-120.292705,39.254652,3969,985.997548591,2918640.3166599
2504.53,-120.29685,39.262928,3970,985.997548591,2919626.31420849
2443.5,-120.307064,39.272098,3971,1346.631594221,2920972.94580271
2418.88,-120.319602,39.283363,3972,1140.098618376,2922113.04442109
